label_id,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
3,ZERO,0.00000000,0.00000000,-0.20051533,-0.19513090,-0.28312451,-0.38611758,-0.35692292,-0.51012719,-0.40548292,-0.65293627,-0.06799034,-0.65500809,-0.18206885,-0.84744524,-0.29603648,-0.81669111,-0.36724587,-0.73603615,-0.01480448,-0.67803845,-0.16708876,-0.89751297,-0.31065082,-0.84596093,-0.38486484,-0.74254234,0.00640504,-0.67102538,-0.14915862,-0.91123450,-0.30586974,-0.84825036,-0.38373414,-0.73659461,-0.01839486,-0.64621818,-0.16598188,-0.85187897,-0.29392568,-0.82484645,-0.37008514,-0.73829236
3,ZERO,0.00000000,0.00000000,-0.19850384,-0.19065947,-0.27986834,-0.37995287,-0.35189775,-0.50474791,-0.39850170,-0.64838820,-0.05832164,-0.65308867,-0.17442761,-0.84753455,-0.29061174,-0.81552363,-0.36189141,-0.73252639,-0.00546008,-0.67502327,-0.16231099,-0.89573424,-0.30826195,-0.83963392,-0.38010398,-0.73480998,0.01368329,-0.66772343,-0.14353499,-0.91110017,-0.30216862,-0.84472890,-0.37873586,-0.73273743,-0.01300372,-0.64314768,-0.16098216,-0.85243386,-0.28954833,-0.82395925,-0.36484141,-0.73713059
3,ZERO,0.00000000,0.00000000,-0.20092834,-0.19191544,-0.28271139,-0.38251957,-0.35584511,-0.50752187,-0.40564365,-0.65193872,-0.05772329,-0.64025192,-0.17218345,-0.84121476,-0.29067975,-0.81207549,-0.36235720,-0.73023947,-0.00811866,-0.66639566,-0.16030492,-0.89749488,-0.31117238,-0.84411358,-0.38484450,-0.74193618,0.00795314,-0.66257095,-0.15051088,-0.91046016,-0.30727835,-0.84446893,-0.38072554,-0.73905297,-0.02198054,-0.64188912,-0.17466516,-0.85060115,-0.30099780,-0.82079352,-0.37109786,-0.73908232
3,ZERO,0.00000000,0.00000000,-0.19670002,-0.19032716,-0.27983191,-0.38248409,-0.35350752,-0.50425054,-0.40114682,-0.64865196,-0.06225560,-0.63789327,-0.16956479,-0.83822968,-0.28749180,-0.81252387,-0.36145083,-0.73404665,-0.01259241,-0.66606982,-0.15297017,-0.89760579,-0.30287246,-0.84815037,-0.37937838,-0.74803661,0.00771153,-0.66399742,-0.14051836,-0.91259786,-0.29729144,-0.84833564,-0.37337947,-0.74345653,-0.01546461,-0.64371755,-0.16365818,-0.85235021,-0.29129960,-0.81943766,-0.36285356,-0.73630577
3,ZERO,0.00000000,0.00000000,-0.19555350,-0.18541058,-0.27792734,-0.37379614,-0.35024382,-0.49794253,-0.39933962,-0.64554342,-0.06225159,-0.63340452,-0.17015725,-0.83129662,-0.28804027,-0.80963316,-0.36405492,-0.73394865,-0.01002244,-0.66151934,-0.15352242,-0.89368633,-0.30396564,-0.84763534,-0.38285606,-0.74706511,0.01154040,-0.66022199,-0.14002625,-0.91168943,-0.29808722,-0.84880828,-0.37654059,-0.74211900,-0.00978892,-0.64262782,-0.15907305,-0.85523394,-0.28896864,-0.82602015,-0.36462656,-0.74395785
3,ZERO,0.00000000,0.00000000,-0.19205587,-0.18668851,-0.28009189,-0.37930208,-0.35508896,-0.50325355,-0.40322206,-0.65575872,-0.05485238,-0.64215822,-0.16372663,-0.83982999,-0.28386864,-0.81913894,-0.36118036,-0.74076548,-0.00781436,-0.67138001,-0.15071253,-0.90057329,-0.30469771,-0.84919845,-0.38874799,-0.74423775,0.01102185,-0.67168426,-0.14580571,-0.91016591,-0.30264934,-0.84282948,-0.38196326,-0.73803411,-0.01037403,-0.65251695,-0.16176754,-0.85835652,-0.29266382,-0.82766929,-0.36888640,-0.74718565
3,ZERO,0.00000000,0.00000000,-0.19345274,-0.17956156,-0.27457698,-0.36730344,-0.35014478,-0.49287057,-0.39738386,-0.63951940,-0.04515813,-0.63064421,-0.16358835,-0.83450883,-0.28710476,-0.80916828,-0.36743152,-0.72441237,0.00831600,-0.65645486,-0.15024577,-0.88958295,-0.30208676,-0.84093573,-0.38401142,-0.73666858,0.02882016,-0.64965891,-0.13813508,-0.90462707,-0.29448857,-0.84457505,-0.37522766,-0.73981195,0.00172122,-0.62185676,-0.15838533,-0.83534477,-0.28529377,-0.81039954,-0.36178305,-0.73116253
3,ZERO,0.00000000,0.00000000,-0.18874467,-0.18484438,-0.27510389,-0.37571192,-0.35161562,-0.50416292,-0.39192911,-0.65762789,-0.03809898,-0.63667093,-0.15560647,-0.83951472,-0.28005912,-0.81821070,-0.36162294,-0.74029193,0.01519182,-0.66261544,-0.14253656,-0.89456146,-0.29832194,-0.85037431,-0.38413066,-0.74986508,0.03452653,-0.65739152,-0.13258397,-0.90450847,-0.29221529,-0.84746936,-0.37637509,-0.74832819,0.00577544,-0.63100319,-0.15324162,-0.84649104,-0.28074736,-0.82333006,-0.35925842,-0.74577269
3,ZERO,0.00000000,0.00000000,-0.18576060,-0.18195445,-0.27581006,-0.37464520,-0.35312999,-0.50095995,-0.39121839,-0.65354244,-0.03050771,-0.63167205,-0.14126887,-0.84660696,-0.27181696,-0.82587761,-0.35988045,-0.74663299,0.01904875,-0.65595513,-0.13598604,-0.89633630,-0.29847660,-0.85596132,-0.38691914,-0.75806192,0.03583178,-0.65021045,-0.13336230,-0.90422793,-0.29467392,-0.84616848,-0.37968810,-0.74770357,0.01066118,-0.62340442,-0.14776683,-0.84400016,-0.27790598,-0.82107521,-0.35740026,-0.74348511
3,ZERO,0.00000000,0.00000000,-0.18984229,-0.18577457,-0.27933434,-0.37623213,-0.35693598,-0.50092466,-0.39825436,-0.65333286,-0.03029922,-0.63257066,-0.14652027,-0.84857427,-0.27696340,-0.82828526,-0.36352646,-0.75042936,0.01866572,-0.65677130,-0.13839572,-0.90087604,-0.30096207,-0.85764418,-0.38863842,-0.75906476,0.03277057,-0.65018035,-0.13867682,-0.90234002,-0.30069935,-0.84175339,-0.38579116,-0.74615410,0.00193179,-0.62229246,-0.15970123,-0.84014274,-0.28923423,-0.81653867,-0.36733863,-0.74357600
3,ZERO,0.00000000,0.00000000,-0.19530102,-0.19256846,-0.28495052,-0.38032217,-0.36244594,-0.50800285,-0.40252729,-0.66356163,-0.04228421,-0.63529038,-0.15768721,-0.83799889,-0.28349905,-0.82240757,-0.37081933,-0.75489083,0.00745342,-0.66120698,-0.14519779,-0.89646847,-0.30255545,-0.85817360,-0.39359390,-0.76355483,0.02542545,-0.65671043,-0.13849215,-0.90380111,-0.30027438,-0.85015146,-0.38870139,-0.75601742,-0.00125530,-0.63037561,-0.15796234,-0.84756951,-0.28675708,-0.82814525,-0.36693400,-0.75501950
3,ZERO,0.00000000,0.00000000,-0.19415928,-0.19035293,-0.28721125,-0.37851243,-0.36218854,-0.50920194,-0.40772794,-0.66568394,-0.07119358,-0.62387253,-0.17807059,-0.81856223,-0.29520629,-0.81260355,-0.37454056,-0.75291220,-0.02230901,-0.65762254,-0.15721461,-0.89417175,-0.31182377,-0.85700392,-0.40272764,-0.76010172,0.00132528,-0.66671316,-0.14665520,-0.91251053,-0.30639816,-0.85423673,-0.39072441,-0.75389013,-0.01308172,-0.65572883,-0.16595614,-0.86311739,-0.29813427,-0.83846550,-0.37684724,-0.76317560
3,ZERO,0.00000000,0.00000000,-0.18799558,-0.19224379,-0.28179069,-0.38111831,-0.35518147,-0.50579890,-0.40350491,-0.65859502,-0.06507967,-0.63165317,-0.17257229,-0.82183178,-0.29251484,-0.82069497,-0.37227094,-0.76269573,-0.01891228,-0.66316500,-0.15947351,-0.89579284,-0.31525924,-0.86030448,-0.40452229,-0.76286390,0.00207542,-0.67149669,-0.14829311,-0.91360730,-0.30891090,-0.86182801,-0.39354944,-0.76458870,-0.01141848,-0.66229058,-0.16300110,-0.86548844,-0.29759689,-0.84631709,-0.37898333,-0.77894190
3,ZERO,0.00000000,0.00000000,-0.18926267,-0.18785673,-0.28301284,-0.37902791,-0.35647517,-0.50528098,-0.40187582,-0.65882993,-0.06081898,-0.63285158,-0.16920355,-0.83043076,-0.28891338,-0.81967151,-0.36680166,-0.75409221,-0.01240854,-0.66422937,-0.15464460,-0.89740902,-0.31147522,-0.85541970,-0.39962243,-0.75327255,0.00853771,-0.67025926,-0.14608136,-0.91189952,-0.30706297,-0.85377192,-0.39106031,-0.75405307,-0.00765997,-0.65697793,-0.16312497,-0.86329499,-0.29652174,-0.84049498,-0.37631642,-0.76834547
3,ZERO,0.00000000,0.00000000,-0.18896422,-0.19259595,-0.27992546,-0.38216707,-0.35177510,-0.50878061,-0.39883867,-0.66303677,-0.06627781,-0.62758291,-0.17114504,-0.81880263,-0.29144256,-0.81527339,-0.37010314,-0.75569018,-0.02024195,-0.65999122,-0.15842139,-0.89642568,-0.31412693,-0.85450366,-0.39945923,-0.75612532,0.00086339,-0.67025482,-0.14621867,-0.91637427,-0.30650551,-0.85957414,-0.38720470,-0.76142550,-0.01236597,-0.66484242,-0.16221424,-0.87000927,-0.29572951,-0.84616820,-0.37330173,-0.77577978
3,ZERO,0.00000000,0.00000000,-0.18809340,-0.19407385,-0.27797079,-0.38152382,-0.35169474,-0.50564324,-0.39893095,-0.65790554,-0.06248332,-0.62413481,-0.17071449,-0.82092393,-0.29329771,-0.81271442,-0.37159933,-0.74621356,-0.01922286,-0.65627200,-0.16069278,-0.89405135,-0.31910811,-0.85113546,-0.40219684,-0.75299046,-0.00038751,-0.66431066,-0.14670939,-0.91555322,-0.30775464,-0.85539505,-0.38594379,-0.75491865,-0.01622699,-0.65490786,-0.15992579,-0.86718720,-0.29199220,-0.84012190,-0.36631353,-0.76477338
3,ZERO,0.00000000,0.00000000,-0.19247411,-0.19810912,-0.28136098,-0.38141777,-0.35545712,-0.50096890,-0.40397363,-0.65137720,-0.06536052,-0.62724796,-0.17513988,-0.82003182,-0.29783201,-0.80787343,-0.37873987,-0.73939208,-0.02236691,-0.65806616,-0.16738526,-0.88979764,-0.32521448,-0.84149114,-0.40916725,-0.73925318,-0.00451872,-0.66503626,-0.15229005,-0.91245940,-0.31234021,-0.84704532,-0.39047934,-0.74262217,-0.02140333,-0.65331023,-0.16208566,-0.86413766,-0.29651182,-0.83750028,-0.37446474,-0.76241960
3,ZERO,0.00000000,0.00000000,-0.18981484,-0.19175070,-0.28052838,-0.38188685,-0.35362164,-0.50434318,-0.40169203,-0.65465215,-0.07450571,-0.62494357,-0.17767905,-0.81207978,-0.29672148,-0.81036996,-0.37760158,-0.75340566,-0.02804663,-0.65821324,-0.16435991,-0.88898254,-0.32160368,-0.84686473,-0.41212673,-0.74725472,-0.00549610,-0.67024461,-0.15009091,-0.91112653,-0.31009544,-0.85023153,-0.39284686,-0.74963605,-0.01835580,-0.66681561,-0.16553504,-0.86712115,-0.30024150,-0.83837459,-0.37910458,-0.76552734
3,ZERO,0.00000000,0.00000000,-0.18896740,-0.18694879,-0.28100186,-0.37970217,-0.35511910,-0.50520605,-0.39915168,-0.65699826,-0.06227361,-0.62445839,-0.16945714,-0.81600124,-0.28960085,-0.81243590,-0.37074910,-0.75832213,-0.01195998,-0.65828447,-0.15430750,-0.89175420,-0.31331586,-0.85564353,-0.40656447,-0.75736527,0.00931043,-0.66731035,-0.14605413,-0.90942183,-0.30911069,-0.85039360,-0.39631796,-0.75181276,-0.00912598,-0.65759748,-0.16582643,-0.86247727,-0.30033109,-0.83645242,-0.38237339,-0.76296740
3,ZERO,0.00000000,0.00000000,-0.18559885,-0.18272951,-0.27343844,-0.37406885,-0.34748320,-0.50134012,-0.39716715,-0.65463974,-0.05650629,-0.61527536,-0.16374947,-0.81303197,-0.28461407,-0.80660791,-0.36403724,-0.74462654,-0.00882615,-0.65035939,-0.14610716,-0.89320325,-0.30586865,-0.84745041,-0.39546513,-0.74427686,0.01127840,-0.66115547,-0.13760823,-0.91278269,-0.30035256,-0.84473076,-0.38260065,-0.73868250,-0.00756553,-0.65538613,-0.15727729,-0.86653114,-0.29249124,-0.83443721,-0.37187882,-0.75467720
3,ZERO,0.00000000,0.00000000,-0.18838991,-0.18308977,-0.27720480,-0.37526410,-0.35160802,-0.50244409,-0.40295485,-0.65440576,-0.06175375,-0.61771065,-0.16851678,-0.81484861,-0.28891282,-0.80579032,-0.36823638,-0.74082729,-0.01390472,-0.65211939,-0.15031065,-0.89306845,-0.30919706,-0.84721480,-0.39817433,-0.74608673,0.00666016,-0.66184100,-0.14224848,-0.91225849,-0.30429348,-0.84424724,-0.38613981,-0.73876175,-0.01191417,-0.65507892,-0.16195707,-0.86500156,-0.29721282,-0.83189567,-0.37629726,-0.75130787
3,ZERO,0.00000000,0.00000000,-0.19168861,-0.19516647,-0.28055325,-0.38015396,-0.35605244,-0.50339923,-0.40751227,-0.65640627,-0.06290257,-0.62742157,-0.17247140,-0.81916627,-0.29281356,-0.80857201,-0.37549865,-0.74723784,-0.01540579,-0.65848318,-0.15694354,-0.89436535,-0.31351319,-0.85082258,-0.40252915,-0.75167875,0.00444141,-0.66527179,-0.14742061,-0.91120479,-0.30721735,-0.84742271,-0.38868374,-0.74362993,-0.01373269,-0.65498982,-0.16277430,-0.86227159,-0.29355532,-0.83588420,-0.37071843,-0.75986337
3,ZERO,0.00000000,0.00000000,-0.18797266,-0.19346662,-0.27545375,-0.37924115,-0.35063878,-0.50237778,-0.40359955,-0.64991109,-0.06651880,-0.62662669,-0.17282483,-0.82152830,-0.28931840,-0.80596056,-0.36911800,-0.73975472,-0.01632766,-0.65670735,-0.15683690,-0.89150650,-0.30676192,-0.84554791,-0.39292271,-0.74603152,0.00765473,-0.66162801,-0.14240320,-0.91152066,-0.29929514,-0.84475612,-0.38049158,-0.73708342,-0.00578588,-0.64718109,-0.15553813,-0.85858207,-0.28627932,-0.82679731,-0.36310967,-0.74187877
3,ZERO,0.00000000,0.00000000,-0.19318652,-0.19843224,-0.28012310,-0.38364136,-0.35482914,-0.50784058,-0.41349427,-0.65669360,-0.06912228,-0.62836678,-0.17978645,-0.82278649,-0.29758862,-0.81599230,-0.38102212,-0.75495480,-0.02155097,-0.65855126,-0.16259183,-0.89247968,-0.31516270,-0.85422350,-0.40598345,-0.76112584,-0.00181717,-0.66522590,-0.15024710,-0.91050672,-0.30493144,-0.84963368,-0.38754142,-0.74901938,-0.02032860,-0.65445041,-0.16810486,-0.85754216,-0.29650367,-0.82802265,-0.37433280,-0.75090033
3,ZERO,0.00000000,0.00000000,-0.18929347,-0.19750978,-0.27540067,-0.38633170,-0.34908647,-0.50801090,-0.40519565,-0.65424455,-0.07268805,-0.62912424,-0.17753530,-0.81763569,-0.29378009,-0.80796660,-0.37404779,-0.74931513,-0.02398117,-0.66213343,-0.15780311,-0.89550052,-0.31066015,-0.85307290,-0.40034829,-0.75557554,-0.00167244,-0.66976997,-0.14355014,-0.91422999,-0.30020216,-0.85120960,-0.38170429,-0.74743204,-0.01604037,-0.66085284,-0.15928613,-0.86631989,-0.28922771,-0.83582047,-0.36615532,-0.75624926
3,ZERO,0.00000000,0.00000000,-0.18801929,-0.19562612,-0.27310328,-0.38437987,-0.34795705,-0.50484353,-0.40455577,-0.65055090,-0.06458174,-0.63117840,-0.17319389,-0.82459470,-0.29048256,-0.81177549,-0.37096419,-0.74776452,-0.01631154,-0.66240299,-0.15551639,-0.89532951,-0.30803281,-0.85166871,-0.39681334,-0.75065061,0.00411348,-0.66673950,-0.14295590,-0.91268256,-0.29948597,-0.84870441,-0.38147664,-0.74286549,-0.01412201,-0.65251377,-0.15831408,-0.86121249,-0.28811829,-0.83213992,-0.36590205,-0.75110337
3,ZERO,0.00000000,0.00000000,-0.19609673,-0.19677995,-0.28297838,-0.37942336,-0.35613475,-0.50400187,-0.41621328,-0.65281727,-0.07092735,-0.62778804,-0.18228013,-0.82133621,-0.30092322,-0.81417399,-0.38212998,-0.74493292,-0.02840646,-0.65534759,-0.16397024,-0.89535564,-0.31972324,-0.84525145,-0.41015936,-0.74531764,-0.01125636,-0.66386962,-0.15363942,-0.90926701,-0.30728879,-0.83957225,-0.38515783,-0.73420469,-0.02947302,-0.65902469,-0.17176479,-0.85597901,-0.30236838,-0.82526746,-0.37780256,-0.75373228
3,ZERO,0.00000000,0.00000000,-0.19169543,-0.18248044,-0.27893000,-0.37833175,-0.35410275,-0.50094268,-0.41360305,-0.64739799,-0.06338176,-0.62792812,-0.17491316,-0.82296012,-0.29651018,-0.80739591,-0.37728602,-0.73722761,-0.01459695,-0.65567577,-0.15977060,-0.89175929,-0.31831047,-0.83957495,-0.40716408,-0.73860572,0.00294613,-0.65773009,-0.14816378,-0.90911318,-0.30733183,-0.83731109,-0.38938740,-0.73292278,-0.01963929,-0.64554452,-0.16992350,-0.84822098,-0.30173576,-0.81508472,-0.37870334,-0.74225670
3,ZERO,0.00000000,0.00000000,-0.19184010,-0.18380323,-0.27586077,-0.37877869,-0.34929697,-0.50116186,-0.40649123,-0.64709617,-0.06846669,-0.62918709,-0.17551712,-0.82770912,-0.29794868,-0.80584515,-0.37730163,-0.72925028,-0.01845865,-0.65725228,-0.16028957,-0.89429353,-0.31927694,-0.84073312,-0.40541589,-0.73589006,0.00205539,-0.65787216,-0.14563248,-0.91273746,-0.30744274,-0.84220639,-0.38987091,-0.73402695,-0.01551485,-0.64428701,-0.16431909,-0.85035461,-0.29983370,-0.81575741,-0.37882630,-0.73693003
3,ZERO,0.00000000,0.00000000,-0.18559947,-0.17122493,-0.26863620,-0.37067062,-0.34503904,-0.49099902,-0.40208511,-0.63355900,-0.04873712,-0.62284937,-0.16188541,-0.82797585,-0.28442512,-0.80690300,-0.36418766,-0.72894812,0.00324289,-0.64987166,-0.14977073,-0.88913327,-0.30742405,-0.83664113,-0.39291477,-0.72831597,0.02159415,-0.64725770,-0.13798701,-0.90581228,-0.29952872,-0.83196826,-0.38234596,-0.72167427,-0.00459723,-0.62875088,-0.15897586,-0.84098580,-0.29121466,-0.80488054,-0.36930976,-0.72255810
3,ZERO,0.00000000,0.00000000,-0.19294204,-0.19153243,-0.28060731,-0.37867228,-0.35629718,-0.49827060,-0.42182544,-0.64203369,-0.06719193,-0.62646138,-0.18036982,-0.82118363,-0.30064238,-0.80963272,-0.38282464,-0.73966747,-0.02117484,-0.65308421,-0.16564631,-0.88950822,-0.32162196,-0.83954643,-0.41054445,-0.73793615,-0.00487302,-0.65671946,-0.15431469,-0.90667706,-0.31050236,-0.83508990,-0.39097612,-0.72738251,-0.02684221,-0.64699649,-0.16987874,-0.85315326,-0.30005473,-0.82158218,-0.37754176,-0.74638598
3,ZERO,0.00000000,0.00000000,-0.18766016,-0.17314920,-0.27494201,-0.36885235,-0.35132666,-0.49132234,-0.40485200,-0.63668145,-0.04289727,-0.62811411,-0.16255780,-0.82917923,-0.28485198,-0.80599658,-0.36504875,-0.72907228,0.00859214,-0.65328732,-0.15366646,-0.88949636,-0.30864161,-0.83206610,-0.39229453,-0.72237092,0.02429472,-0.64942330,-0.14402781,-0.90323479,-0.30123635,-0.82653590,-0.38132068,-0.71679440,-0.00604494,-0.62737771,-0.16257003,-0.84095661,-0.29101592,-0.80907002,-0.36888502,-0.73129938
3,ZERO,0.00000000,0.00000000,-0.18452436,-0.17471776,-0.27300069,-0.36987575,-0.34922904,-0.49440913,-0.39556645,-0.64389849,-0.04878338,-0.62570175,-0.15977693,-0.83186399,-0.28373110,-0.81629338,-0.36749544,-0.74552187,0.00109180,-0.65407064,-0.14568365,-0.89680799,-0.30399098,-0.84998673,-0.39363529,-0.74712303,0.01894517,-0.65446094,-0.13843398,-0.91004402,-0.29852026,-0.84053763,-0.38283125,-0.73684473,-0.00566732,-0.63503408,-0.16029124,-0.85126144,-0.29109380,-0.81993295,-0.37092134,-0.74117147
3,ZERO,0.00000000,0.00000000,-0.18490804,-0.17640435,-0.27757136,-0.37517256,-0.35318984,-0.50154041,-0.39548635,-0.65151078,-0.05002468,-0.62989484,-0.15815297,-0.83436223,-0.28349660,-0.81923269,-0.36924023,-0.74934157,-0.00186908,-0.65809755,-0.14535579,-0.89532412,-0.30524431,-0.85187717,-0.39682595,-0.75392275,0.01645288,-0.65870178,-0.13956296,-0.91060453,-0.30028535,-0.84321263,-0.38531358,-0.73978887,-0.00460690,-0.63914001,-0.15787038,-0.85433703,-0.28941476,-0.82556537,-0.36901888,-0.74540222
3,ZERO,0.00000000,0.00000000,-0.18723459,-0.17722658,-0.28221413,-0.37569183,-0.35584898,-0.50235151,-0.40770879,-0.64829096,-0.06069820,-0.62695124,-0.16892224,-0.82708059,-0.29343434,-0.81797856,-0.37761845,-0.75393098,-0.01265523,-0.65608800,-0.15340729,-0.89170188,-0.31446905,-0.85638622,-0.40829439,-0.76407148,0.00688256,-0.65859646,-0.14474453,-0.90974068,-0.30698124,-0.85022533,-0.39404653,-0.75045450,-0.01103339,-0.64223915,-0.15927682,-0.85615161,-0.29404799,-0.83139757,-0.37652903,-0.75486134
3,ZERO,0.00000000,0.00000000,-0.19245218,-0.18677380,-0.28398739,-0.37717843,-0.35901203,-0.49549365,-0.40879846,-0.64358493,-0.06399405,-0.63038669,-0.17653075,-0.82306407,-0.30036953,-0.81404304,-0.37987794,-0.75105027,-0.01755627,-0.65876978,-0.16317491,-0.89025870,-0.32186312,-0.85070335,-0.41075985,-0.74948785,0.00320851,-0.66171123,-0.15134144,-0.91029127,-0.31395822,-0.85182449,-0.39765742,-0.75046749,-0.01244628,-0.64339420,-0.16609833,-0.85542997,-0.30162583,-0.83259975,-0.38173623,-0.75813366
3,ZERO,0.00000000,0.00000000,-0.18745007,-0.17979982,-0.28117590,-0.37645508,-0.35654805,-0.49584976,-0.40362932,-0.64215722,-0.05799982,-0.63007949,-0.16897463,-0.82826905,-0.29323266,-0.81713657,-0.37043109,-0.75322492,-0.00976487,-0.65794349,-0.15458245,-0.89259792,-0.31485211,-0.85144852,-0.40183675,-0.74929812,0.01110141,-0.65743500,-0.14334255,-0.90994418,-0.30723868,-0.85109986,-0.38998005,-0.74939035,-0.00650756,-0.63559090,-0.15710586,-0.85385248,-0.29306042,-0.83239324,-0.37358164,-0.75540353
3,ZERO,0.00000000,0.00000000,-0.19642926,-0.19068742,-0.28640339,-0.38012300,-0.36252904,-0.50274409,-0.41308141,-0.65227512,-0.07836542,-0.63074209,-0.18378590,-0.82690145,-0.30214427,-0.81228665,-0.37587747,-0.74291635,-0.03328648,-0.66198215,-0.16797423,-0.89565380,-0.32148532,-0.84976469,-0.40435616,-0.74664778,-0.01102211,-0.66734038,-0.15752151,-0.91069410,-0.31532710,-0.84725685,-0.39368240,-0.74140151,-0.02410281,-0.65018679,-0.17485381,-0.85390026,-0.30971500,-0.82471144,-0.38716486,-0.74400137
3,ZERO,0.00000000,0.00000000,-0.19370705,-0.19064718,-0.28338786,-0.38893283,-0.35739848,-0.51444172,-0.41302788,-0.65894089,-0.07209221,-0.63862340,-0.16944526,-0.83620367,-0.28788780,-0.82735709,-0.36864322,-0.76507246,-0.02261320,-0.66652921,-0.15143591,-0.90402342,-0.30655963,-0.86539060,-0.39731066,-0.76956552,0.00123761,-0.66912002,-0.14624827,-0.91015609,-0.30731096,-0.85319371,-0.39326508,-0.75747151,-0.01155644,-0.65233183,-0.16538653,-0.85526384,-0.30278150,-0.83319780,-0.38518890,-0.76424741
3,ZERO,0.00000000,0.00000000,-0.19813240,-0.18909325,-0.29333951,-0.38315985,-0.36679428,-0.50845094,-0.41341677,-0.66074977,-0.08424123,-0.64123664,-0.18361458,-0.83330452,-0.30088461,-0.82165772,-0.37774488,-0.75692018,-0.03579097,-0.66818627,-0.16450963,-0.89710825,-0.31526371,-0.85712015,-0.40025687,-0.75549035,-0.00972338,-0.67148629,-0.15049554,-0.91054191,-0.31087048,-0.85650501,-0.39563794,-0.75842106,-0.01634697,-0.65248806,-0.16358932,-0.86046706,-0.30321768,-0.84145511,-0.38699154,-0.76936969
3,ZERO,0.00000000,0.00000000,-0.18856801,-0.18020459,-0.28168747,-0.38140481,-0.35807519,-0.50541496,-0.40585339,-0.65494068,-0.07315974,-0.63836400,-0.17025000,-0.82991360,-0.28910969,-0.81653882,-0.37153897,-0.75242679,-0.02276451,-0.66868811,-0.15467774,-0.89781108,-0.30615985,-0.85780223,-0.39742912,-0.75287136,0.00674071,-0.67285183,-0.14410492,-0.91091498,-0.30588849,-0.85336000,-0.39550083,-0.75148438,0.00020207,-0.65368931,-0.15703665,-0.85865273,-0.29564268,-0.83583360,-0.38195471,-0.75966105
3,ZERO,0.00000000,0.00000000,-0.19100484,-0.18935495,-0.28356772,-0.38434618,-0.35870615,-0.50652232,-0.40727910,-0.65826408,-0.07905975,-0.63733086,-0.17767375,-0.82384896,-0.29477938,-0.81511935,-0.37684365,-0.75503139,-0.03017486,-0.67010206,-0.16133602,-0.89621869,-0.31142173,-0.85856633,-0.40348691,-0.75528980,-0.00251484,-0.67752336,-0.14952549,-0.91330375,-0.30976310,-0.85972208,-0.39988246,-0.76115826,-0.00837613,-0.66092376,-0.16457601,-0.86197790,-0.30240291,-0.84360071,-0.38914334,-0.77465005
3,ZERO,0.00000000,0.00000000,-0.19669215,-0.18991129,-0.28982953,-0.38184270,-0.36267115,-0.50607059,-0.41711766,-0.65527497,-0.09248891,-0.63268267,-0.18765234,-0.81845931,-0.30034117,-0.81422511,-0.37750207,-0.75397974,-0.04634304,-0.66464228,-0.16981176,-0.89211929,-0.31754410,-0.85078887,-0.40710910,-0.74862916,-0.01851055,-0.67759894,-0.15512346,-0.90885249,-0.31447731,-0.85222285,-0.40045977,-0.75238566,-0.02064792,-0.67326584,-0.16715859,-0.86920070,-0.30544282,-0.84560224,-0.38834730,-0.77482658
3,ZERO,0.00000000,0.00000000,-0.18953246,-0.17843455,-0.28363852,-0.37602555,-0.35984000,-0.49978930,-0.40695855,-0.65077714,-0.08027033,-0.63348331,-0.17908215,-0.82411163,-0.29565948,-0.81034870,-0.37378045,-0.74454453,-0.03098755,-0.66439871,-0.16174976,-0.89284745,-0.31389011,-0.85132001,-0.40417816,-0.74453634,-0.00100574,-0.67022418,-0.14250366,-0.91344663,-0.30578711,-0.85554969,-0.39545660,-0.75299159,-0.00426407,-0.65326352,-0.15457554,-0.85964373,-0.29471546,-0.83790404,-0.38094605,-0.76317747
3,ZERO,0.00000000,0.00000000,-0.18746353,-0.17372781,-0.28139923,-0.37589168,-0.35673565,-0.50300550,-0.40675072,-0.65435529,-0.07862415,-0.63159859,-0.17722312,-0.82197377,-0.29478272,-0.81122697,-0.37259955,-0.74973494,-0.02869374,-0.66435580,-0.15774735,-0.89177200,-0.31343628,-0.85297322,-0.40616875,-0.74740548,0.00133239,-0.67209325,-0.13816116,-0.91294478,-0.30403763,-0.85808641,-0.39549808,-0.75933638,-0.00218910,-0.65954114,-0.14802001,-0.87147588,-0.28919971,-0.85063783,-0.37675893,-0.77502244
3,ZERO,0.00000000,0.00000000,-0.19491164,-0.18343646,-0.28994468,-0.37614038,-0.36446781,-0.49929974,-0.41347461,-0.64939773,-0.09431292,-0.63182660,-0.19182311,-0.81747908,-0.30507631,-0.80478349,-0.38033904,-0.73811168,-0.04738016,-0.66334025,-0.17221464,-0.88896254,-0.32213873,-0.84349013,-0.41133393,-0.73929648,-0.01812363,-0.67469338,-0.15224242,-0.91051565,-0.31177066,-0.85091517,-0.39766699,-0.74969664,-0.01950963,-0.66613069,-0.16274840,-0.86645122,-0.30048792,-0.84311410,-0.38292790,-0.77088531
